ReviewId,RecipeId,AuthorId,AuthorName,Review,DateSubmitted,DateModified
586251,1387,773376,unlvfamily,This bread turned out like my mom's when I was a little girl.  It was fabulous.  The only problem I had was I got to greedy and tried to put the whole batch in one pan and it took forever to cook.,02/24/2008 12:44:23,02/24/2008 12:44:23
586263,72,637262,cpck1966,Great recipe! Extremely chocolatey. Totaly for the choc-o-holic!,02/24/2008 15:09:35,02/24/2008 15:09:35
586494,356,38182,windywood,I was looking for something not quite so sweet to top my apple crisp and this worked perfectly! I added 1/4 tsp ginger just for fun and liked it a lot. I think I will make the topping up and freeze it to always have on hand for fruit crisps. Thanks!,02/24/2008 20:57:21,02/24/2008 20:57:21
586580,152,773893,nomejen,"I love this cake. My mom used to make it when I was little. It brings back so many great memories. It's great for a ""lighter"" tasting desert. Thank you for posting the recipe.",02/24/2008 23:16:54,02/24/2008 23:16:54
586883,689,345297,Buckeye Mom,"Unfortunatly, I have to rate this very low.  I followed the recipe exactly as it is written and it just was not good.  (I used Cod.)  Not one of us was able to eat it.  The fish was perfectly cooked...just the flavor of the breading was not good.",02/25/2008 05:38:49,02/25/2008 05:38:49
587312,754,774850,pinetree95686,I loved the Tofu mayo recipe but subed the canola oil and put Flax oil and left out the salt My kids loved it and its very healthy.Thanks   TC,02/25/2008 22:51:30,02/25/2008 22:51:30
587571,250,721058,Caitydid,"I really liked this recipe.  I did make a few changes though.  I added two tomatoes, basil, snow peas.  It was awesome.  Oh, I added some crushed red chili and jalapenoes to spice it up a bit.",02/26/2008 06:25:30,02/26/2008 06:25:30
587587,696,341135,chefdon1366,This is very good ricepe very easy & look very sexy HAHA Thank you so much,02/26/2008 10:39:35,02/26/2008 10:39:35
587618,319,749377,49erboy,"Pretty easy to make, and a good basic recipe.  If you make it according to the directions, you will end up with a pretty bland meal.  It also didn't have the thick consistency normally associated with 'Chowder'.

I added flour for thickness, and spiced it up with a fair amount of garlic salt, as well as black pepper and crushed red pepper.",02/26/2008 10:55:08,02/26/2008 10:55:08
587781,1355,176615,LonghornMama,"Loved these! Wonderful hearty vegetarian main dish with lots of flavor. With the baking time listed, peppers will still be crunchy. Also, pearl barley must be precooked, and takes about 50-60 minutes, so plan accordingly. I use Bob's Red Mill pearl barley, and used the rice cooker to prepare. 1 c barley plus 3 c water gave me more than enough. Thanks for sharing, I'll make these again!",02/26/2008 20:35:45,02/26/2008 20:35:45
587790,693,39713,Lisa P.,"Sorry everyone, but both my husband and I didn't care for it a whole lot. It is ok for once in a while, but rather bland. Definitely add cheese like the other people recommended and it might be better.",02/26/2008 20:42:53,02/26/2008 20:42:53
588258,566,100811,bjd44535,This is a keeper. Enjoyed by all.Thanks,02/27/2008 17:31:17,02/27/2008 17:31:17
588267,1293,591748,Tinkerbellx,I dont know where you got this recipe but I hane had it for 2 years. It  matches mine to a -tee its sooo yummy I make it more than often. I got mine out of the Joy of baking cooking cookbook the Christmas of 06. If you havent had it yet you should try it. Its great,02/27/2008 17:45:39,02/27/2008 17:45:39
588273,604,199657,KWB5015,"These were good and the dough was fabulous to work with.  Next time I'd roll them out a little thicker.  And I would be tempted to add powdered milk or use all evaporated milk in a future batch.  They didn't taste quite as rich as I was hoping...maybe more salt wouldn't hurt, either. They didn't have the  nooks and crannies that I like in an English Muffin, but if I want that type, I'll use Alton Brown's recipe (though it is more labor intensive).  I liked being able to roll them out, cut them out, and leave them in my cool kitchen overnight for their final rise.  Like the quantity, too.",02/27/2008 18:11:42,02/27/2008 18:11:42
588752,543,399932,BakerJC,"Absolutely fabulous.  I didn't have time to marinade the chicken for but 20 minutes.  The taste and mixture of ingredients were fa nominal.  I can't imagine how even more delicious it is with the marinade at 24 hours.  The cucumber sauce was also one of the best we have ever had.  I didn't have mint, and substituted tarragon in it's place.  It worked perfectly.",02/28/2008 15:49:34,02/28/2008 15:49:34
588889,1078,316717,LuvMyBabies,very fresh tasting. i really enjoyed it. i do agree w/ others tho that unless your a huge fan of cilantro..to cut back a little since it is a little over powering. i added more salt to suite my tastes. great recipe..thanks!,02/28/2008 20:31:49,02/28/2008 20:31:49
588927,220,464509,Brydell,"awesome! I made some icing and turned this into my wifes birthday cake she was so very happy with it and the kids loved it to, thanks!",02/28/2008 21:58:35,02/28/2008 21:58:35
588945,1423,12423,Bella N,"Yum, Yum Yum!

This was a perfect Apple Crisp.  Exactly how it should be.

I really appreciate recipes that are simple, have only a few ingredients yet are fabulously tasty.

This one fits the bill - thanks for sharing!",02/28/2008 21:52:20,02/28/2008 21:52:20
589004,1387,148361,Gwen M.,VERY GOOD!!! It had a cake like consistancy that I prefer. I left out the almonds and the lemon zest. I like the taste of Cinnamon in Banana Bread so next time I will add 1/4 tsp.,02/29/2008 00:32:09,02/29/2008 00:32:09
589144,104,128473,Baby Kato,This was delicious Marg. Thanks so much for sharing. My picky eater loved this. I followed your ingredients and instructions but I used homemade buttermilk biscuits and I added red pepper flakes and chili powder to the sloppy joes.  They were wonderful.,02/29/2008 04:56:41,02/29/2008 04:56:41
589210,56,342159,Bjornsdotter,Excellent pie; it now my husband's favorite. It's so easy and no one will ever guess that the main ingredient is buttermilk. Thanks for sharing!,02/29/2008 05:24:57,02/29/2008 05:24:57
589562,76,166294,Chef Doozer,"Yummy!  I made this for my family tonight and have never seen my 10 year old inhale food like that.  :)  Everyone gave it rave reviews.   Even after doubling it I have no leftovers.  I used fat free half and half instead of cream.  I had some trouble getting it to thicken so I did use cornstarch, but am wondering if it may have thickened on its own as other reviewers stated.  I will be making this for a special treat in our home.  Thanks, Marg!  Tip:  adding just a pinch of nutmeg seems to make alfredo sauce pop",03/01/2008 02:01:18,03/01/2008 02:01:18
589716,744,592019,Honey monster,"Excellent recipe, I put some dried herbs in and they were fantasic. Thanks for sharing this recipe.",03/01/2008 11:04:35,03/01/2008 11:04:35
589764,167,55578,Chill,"We enjoyed this.  It was a nice light recipe, instead of one piled with calories.  Definitely make again.",03/01/2008 16:41:20,03/01/2008 16:41:20
590011,860,496829,VLizzle,"Quick, easy and delicious!  My DH loves KFC biscuits and he just raves about these.  I am going to try two other variations:  one is to add some shredded cheddar cheese and the other is to add some charred rosemary for herb biscuits.",03/02/2008 00:18:49,03/02/2008 00:18:49
590038,1387,604568,princesa de fresa,"yummy,I didnt have much time so i baked muffins instead ,20 min.,they came out perfect,i also had to add a pear cause i didnt have enough bananas.thanks for the recipee ikadlec!",03/01/2008 23:50:00,03/01/2008 23:50:00
590271,1522,631750,Jeff 631750,"Absolutely wonderful. Do not substitute out the black beans and then insult by reviewing this dish, they are absolutely essential. Serve with Recipe # 255260",03/02/2008 11:42:47,03/02/2008 11:42:47
590389,102,130606,jake ryleysmommy,"These potatoes turned out really well.  I added garlic powder about 1 tbsp, and 1 cup of broccoli. I mixed the milk, flour,  garlic powder, salt, pepper, and broccoli in a bowl first so they were well combined. Then I layered the potatoes, covered them with the milk mixture and sprinkled the cheese on top. I did this in 4 layers, keeping a little extra cheese for the top. I cooked them covered for the first hour then uncovered them to let the cheese crisp up. They were cooked to perfection, we really enjoyed them. Even my kids gobbled them up. Thanks, I will make these again :)",03/02/2008 18:08:41,03/02/2008 18:08:41
590680,1438,775937,Minnesota Chic,yum yum yum! The kids had fun helping with mixing it all up....wonderful!,03/03/2008 00:56:10,03/03/2008 00:56:10
590930,1505,329769,Jubes,5 stars-  I used this dry mix for recipe#285471 and it worked perfectly. A great blend of flavours and much more economical than buying ready-prepared seasoning envelopes for Italian salad dressing mix.,03/03/2008 06:32:10,03/03/2008 06:32:10
590954,809,742824,tusco1,"Good Stew!  Added three nice sized potatoes, and went with one cup of Guinness stout for some extra kick.  I might throw in some extra garlic cloves next time, though.",03/03/2008 04:03:10,03/03/2008 04:03:10
591363,777,683179,Lanagirl,"Me and my husband liked this dish, the kids not so much, but to be fair they dont really like cauliflower.  I thought maybe I could get them to eat it this way.  I think it would be better in the summer when flavorful, juicy local tomatoes are available.  It was a bit dry but I think that was due to the quality of the tomatoes.  I will try again in the summer.",03/03/2008 23:47:40,03/03/2008 23:47:40
591534,76,718967,mondster,"Deliciously fantastic! I didn't have any cream on hand so I used 2% milk instead, then added a touch of flour to thicken. Worked great! Served with spaghetti and spring veggies with chicken. Yums!",03/04/2008 03:21:54,03/04/2008 03:21:54
591641,506,437237,Weeezer0421,"This turned out very well! I did cut back on the cheese to 2 cups, and may leave it out the next time I make it. We all enjoyed this :-)",03/04/2008 13:09:44,03/04/2008 13:09:44
591869,1171,485728,jnpj7468,"I was out of the taco seasoning packets, so I figured I might as well try to make some.  The recipe worked out perfectly.  This seasoning is pretty mild, so I may make a spicier version to have on hand also.  Thanks!",03/04/2008 21:05:45,03/04/2008 21:05:45
592049,159,530311,Cara and Tovina,"Great recipe!  The flavors are fantastic! We didn't have yogurt or raisins, but it still tasted wonderful. Just a few adjustments. It took me 30 minutes to caramelize (brown) the onions rather than 10. And next time I will add more red pepper. But there will definitely be a next time!",03/05/2008 01:23:19,03/05/2008 01:23:19
592656,683,647591,junecanaan,It was great. We all loved it.Worth its effort.,03/06/2008 01:12:29,03/06/2008 01:12:29
592813,76,310874,Katalinasmom,This alfredo sauce was so easy and yummy!  I had my kids licking their plates clean!  You can't beat this recipe with only 5 ingredients that tastes this great!,03/06/2008 06:37:25,03/06/2008 06:37:25
