RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
2013,Lemon Squares,1617,Irene Wilcox,PT40M,PT10M,PT50M,Make and share this Lemon Squares recipe from Food.com.,character(0),Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""Fruit"", ""< 60 Mins"", ""For Large Groups"", ""Oven"", ""Easy"")","c(""1"", ""1/2"", ""2"", ""1"", ""4"", ""6"", ""2"", NA, ""6"")","c(""butter"", ""powdered sugar"", ""flour"", ""salt"", ""eggs"", ""lemon juice"", ""sugar"", ""fresh lemon rind"", ""flour"")",4.5,7,240.3,10.3,6.2,87.5,34.8,0.4,23.1,2.9,20,NA,"c(""Preheat oven and lightly grease a 13 x 9 inch pan."", ""Mix together butter, powdered sugar, 2 cups flour and salt."", ""Pour into prepared pan."", ""Bake for 20 minutes."", ""Mix together eggs, lemon juice, sugar, lemon rind and 6 Tbsp flour and pour over the first part."", ""Bake for 25 additional minutes."")"
2015,Cabbage Roll Taste Alike,1660,Mehitabel,PT30M,PT30M,PT1H,Make and share this Cabbage Roll Taste Alike recipe from Food.com.,character(0),Vegetable,"c(""Meat"", ""< 60 Mins"")","c(""1"", ""1"", ""1/2"", ""1/4"", ""2"", ""1"", NA, ""1/4"", ""2 -3"", ""1/2 - 1"", ""1"", ""1/4"", ""1"")","c(""beef"", ""turkey"", ""onion"", ""celery"", ""green pepper"", ""rolled oats"", ""parsley flakes"", ""salt"", ""garlic powder"", ""brown sugar"", ""head of cabbage"", ""tomato sauce"", ""cider vinegar"", ""pepper"")",5,8,866.9,81,33.5,616.8,23,5.1,15.7,12.9,4,NA,"c(""Cook beef, onions , celery, and green pepper until done and brown."", ""Drain well."", ""Sprinkle meat mixture with oats, parsley, salt, and garlic powder."", ""Core cabbage  and cut into small wedges."", ""Place on meat. Combine tomato sauce, vinegar, pepper and brown sugar."", ""Mix well."", ""Pour over cabbage and meat. Cover and let simmer  20-30 minutes until the cabbage is done.  Serve immediately."", ""Note: I like to  add 1/2 cup Minute Rice, prepared, at the end and heat through."")"
2019,Buttermilk Dressing,1821,Candie Yoder,NA,PT5M,PT5M,Make and share this Buttermilk Dressing recipe from Food.com.,character(0),Low Protein,"c(""< 15 Mins"", ""Easy"")","c(""3"", ""2"", ""5"", ""2"")","c(""extra virgin olive oil"", ""lemon juice"", ""buttermilk"", ""parsley"")",5,1,531.2,55,8,112.2,8.9,0.5,5.9,3.8,NA,3/4 cup,"c(""In a small bowl, whisk together the olive oil and lemon juice."", ""Whisk in the  buttermilk and parsley."", ""The dressing will keep, covered, in the refrigerator  for 3 days."")"
2020,Feta Dressing,1821,Candie Yoder,NA,PT0S,PT0S,Feta Dressing  Feta is lower in fat than many other cheeses but still has plenty of flavor.    Yields: 1/2 cup,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/20/picjNM9fd.jpg""",Very Low Carbs,"c(""High In..."", ""< 15 Mins"")","c(""2"", ""1/4"", ""1"", NA, NA, ""2"")","c(""feta cheese"", ""red wine vinegar"", ""fresh oregano"", ""kosher salt"", ""black pepper"", ""extra virgin olive oil"")",4.5,2,827.5,79.8,25.5,1355.4,7.7,1.5,5.1,17.5,NA,1/2 cup,"c(""Process the feta, vinegar and oregano in a blender or food processor until  smooth."", ""Then with the machine running, slowly pour the oil through the feed tube and  process until smooth."", ""Taste and adjust the seasoning with the salt and  pepper."", ""Use immediately or cover and refrigerate."")"
2027,Dirk's Hot Sauce,56112,Jellyqueen,NA,PT0S,PT0S,Make and share this Dirk's Hot Sauce recipe from Food.com.,character(0),Low Protein,"c(""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Easy"")","c(""5"", ""2"", ""2"", ""1"", ""5"", NA, ""1"")","c(""roma tomatoes"", ""habaneros"", ""onion"", ""garlic"", ""cilantro"", ""stewed tomatoes"")",NA,NA,294.4,1.9,0.3,993.7,68.6,12.3,39,11,NA,1 batch,"c(""Blend the tomatoes, peppers, garlic, cilantro, and half the onion."", ""I like to  chop the other half by hand to make it chunkier."", ""Add salt and sugar to taste."")"
2029,Pumpkin Fudge,1534,Tonkcats,NA,PT15M,PT15M,Make and share this Pumpkin Fudge recipe from Food.com.,character(0),Candy,"c(""Dessert"", ""Vegetable"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Free Of..."", ""< 15 Mins"", ""For Large Groups"")","c(""2"", ""1/4"", ""1/2"", ""2"", ""1/4"", ""1/2"")","c(""granulated sugar"", ""cornstarch"", ""evaporated milk"", ""pumpkin"", ""pumpkin pie spice"", ""vanilla extract"")",4,4,86.5,0.5,0.3,6.9,20.7,0,20,0.4,20,NA,"c(""In a 2 quart saucepan cook together sugar, pumpkin, spice, cornstarch and milk, stirring frequently, until mixture reaches 234 degrees on a candy thermometer or a small amount forms a soft ball in a little cold water."", ""Add vanilla and cool in a pan of ice water to 110 degrees."", ""Beat until fudge loses its gloss."", ""Pour into a lightly buttered 8 x 8 x 2-inch pan and cool."", ""Score and cut when almost cold."", ""Store in a wax paper lined metal can."", ""Will keep for several weeks."", ""If nuts are desired, mix in 1 cup of broken walnuts when the vanilla is added.""
)"
2032,Baked Barbecue Sauce Chicken,29196,JustJanS,PT1H,PT15M,PT1H15M,Make and share this Baked Barbecue Sauce Chicken recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/pic2LE4Om.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/2032/vblEOl1qTWDU0AisDrGK_0D08DEE7-67BA-4734-A76A-471B04A71EB0.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/picHA2tyd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/pic3HCWgW.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/picrXssc9.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/picwKdkvv.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/picIuOS5u.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/32/picCBXNBw.jpg"")",Chicken,"c(""Poultry"", ""Meat"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""2 1/2"", ""1"", ""1/4"", ""2"", ""1"", ""1"", ""1/2"", ""2"", ""1"", ""1"")","c(""chicken pieces"", ""margarine"", ""brown sugar"", ""lemon juice"", ""onion"", ""vinegar"", ""tomato sauce"", ""ketchup"", ""Worcestershire sauce"", ""prepared mustard"", ""water"")",5,23,317.8,19.3,5.4,279.2,13.3,0.7,11.2,21.9,6,NA,"c(""Preheat oven to 350°F."", ""Melt margarine, fry onion until softened (about 5 minutes), add  remaining ingredients (except chicken)to onion and boil for 3 minutes."", ""Place skinned chicken pieces in a casserole dish, and pour sauce over."", ""Bake uncovered for 1 hour."")"
2045,Creamy Turkey Pie,125579,GrandmaIsCooking,PT30M,PT10M,PT40M,Make and share this Creamy Turkey Pie recipe from Food.com.,character(0),Poultry,"c(""Meat"", ""< 60 Mins"", ""Oven"")","c(""1"", ""1/2"", ""1/8"", ""1/8"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")","c(""turkey"", ""sausage"", ""onion"", ""pepper"", ""salt"", ""cream cheese"", ""mushrooms"", ""egg"", ""cottage cheese"", ""flour"", ""tomatoes"")",NA,NA,349.6,15.8,5.9,458.7,25.1,2.1,4.5,25.8,6,NA,"c(""In a large skillet, cook ground turkey or turkey sausage, onion, pepper and salt, until meat is browned, stirring to break up meat. Drain."", ""Stir in cream cheese till combined.  Add mushrooms and set aside."", ""For the crust: Lightly grease a 9 inch pie plate with non-stick spray.  Unwrap crescent rolls and separate. Arrange them in pie plate, pressing onto the bottom and up the sides of the plate, extending the biscuits at 1/2 inch intervals, if desired."", ""Spoon turkey mixture into shell, spreading evenly."", 
""In blender or food processor, combine egg, cottage cheese, and flour.  Cover and blend or process until smooth.  Spoon over turkey  mixture."", ""Bake, uncovered, for 25-30 minutes at 350 degrees Fahrenheit or until edges are  browned and filling is set. Let stand 5-10 minutes."", ""Cut into wedges and garnish with chopped tomatoes."")"
2047,Caribbean Chicken,22015,Mysterygirl,PT55M,PT15M,PT1H10M,This recipe was originally named Caribbean Jerk Chicken.   However it's not a true jerk chicken recipe.   With the help of Toni who was kind enough to help me we have come up with a more appropriate name.   Hope you enjoy it.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/47/piclOYWWB.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/47/pic2awMlD.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/47/picRupyJy.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/47/picJyStWF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/47/picU6lDEA.jpg""
)",Chicken,"c(""Poultry"", ""Meat"", ""Caribbean"", ""Very Low Carbs"", ""High Protein"", ""Healthy"", ""High In..."", ""Oven"", ""< 4 Hours"")","c(""2"", ""1"", ""1"", ""1"", ""1"", ""3"", ""1/2"", ""1/4"", ""1/4"", ""1/4"", ""500"")","c(""fresh lime juice"", ""soy sauce"", ""fresh ginger"", ""garlic cloves"", ""dried thyme"", ""black pepper"", ""allspice"", ""salt"", ""chicken fillets"")",4,5,178,5,1,572.1,2.2,0.3,0.3,29.6,4,NA,"c(""Puree in blender lime juice, soy sauce, oil, hot pepper sauce, ginger, garlic,  thyme, pepper, allspice and salt. Combine marinade with chicken in plastic  food-storage bag."", ""Seal."", ""Marinate in refrigerator overnight. Place oven rack in  top position."", ""Heat oven to 500°F:"", ""Drain chicken; discard marinade. Pat dry."", ""Arrange in roasting pan."", ""Roast on top rack in 500°F: oven 25 minutes for breasts,  30 minutes for thighs and drumsticks, or until instant-read thermometer  registers 170°F: without touching bone.""
)"
2056,Baked Acorn Squash With Spicy Maple Syrup,1821,Candie Yoder,PT45M,PT5M,PT50M,Make and share this Baked Acorn Squash With Spicy Maple Syrup recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/YC6ccuORQHSH4Gwjslqt_Acorn1%20(1%20of%201).jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/picJ36kVJ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/7dyH1op3R6emEv7naMLU_Acorn3%20(1%20of%201).jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/nw8IlkYbQHOFhfTxqmTc_Acorn2%20(1%20of%201).jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/IXHVmk6VThy39n8Rtbg2_P1010005.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/56/mE31q3U3SCGrU7wCBMz8_CAM00106.jpg"")",Vegetable,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""2"", ""2"", ""6"", ""1"", ""1"")","c(""acorn squash"", ""unsalted butter"", ""pure maple syrup"", ""cinnamon"", ""nutmeg"")",5,38,143.6,4,2.5,7.2,28.4,2.2,12.1,1.2,6,NA,"c(""Heat oven to 350 degrees."", ""Split the squash into thirds and remove the seeds."", ""Cut a slice off the bottom of each piece so that it sits evenly, skin-side down, in a 9 x 13-inch glass baking dish."", ""In the hollow of each piece, place 1 teaspoon unsalted butter, 1 tablespoon maple syrup, cinnamon and nutmeg to taste. Bake in the heated oven until fork tender, about 45 minutes."")"
2057,Sweet Potato Pie II,1821,Candie Yoder,PT20M,PT30M,PT50M,Make and share this Sweet Potato Pie II recipe from Food.com.,character(0),Dessert,"c(""Potato"", ""Vegetable"", ""< 60 Mins"", ""For Large Groups"", ""Oven"")","c(""1 1/2"", ""3"", ""1 1/2"", ""1"", ""1/2"", ""1"", ""2"")","c(""sugar"", ""eggs"", ""sweet potatoes"", ""vanilla flavoring"", ""butter"", ""evaporated milk"")",5,2,258,13.5,6.6,185.3,31.3,0.5,20,3.6,16,2 8 inch pies,"c(""Cream eggs and sugar."", ""Add sweet potato, vanilla flavoring and melted butter, mix then add milk.  Mix well."", ""Pour into unbaked pie shells."", ""Bake for 1 hour at 350 degrees F."", ""Serves 8 for each pie."")"
2066,Ramen Foo Yung,1823,Steve Harper,PT15M,PT0S,PT15M,Make and share this Ramen Foo Yung recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/66/pic3LPXEu.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/66/picrwC5W0.jpg"")",< 15 Mins,"c(""Beginner Cook"", ""Easy"")","c(""1"", ""2"", ""1 -2"")","c(""eggs"", ""butter"", ""margarine"")",4.5,18,615.6,34.3,16.8,1975,54.7,2,1.7,21.6,1,NA,"c(""Open ramen package and remove seasoning packet, it will be retained for later."", ""Boil noodles until soft, and drain."", ""In a separate fry pan melt butter or margarine on medium-high heat. once melted and bubbling, add seasoning packet and stir."", ""Then add the drained noodles and fry them for several minutes, stirring and turning them as you go."", ""The noodles will start to separate from the clump as they get done.  they will be slightly turning golden brown."", ""In a separate bowl, scramble the two eggs."", 
""When noodles are slightly browned, add the eggs and stir thoroughly."", ""Reduce heat to medium-low immediately."", ""Flip and let the top cook."", ""Enjoy!"")"
2068,Red Capsicum Toasts,1543,Doreen Randal,NA,PT0S,PT0S,"Went to a wee do on Saturday and everyone had to bring a finger food that was a  bit different.  I took these and they were delicious, the lime just finishes  them off.  We all decided the mixture would make a nice 'chutney' for cold meats too.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/68/picLBhaoX.jpg""",Low Protein,"c(""Low Cholesterol"", ""< 15 Mins"")","c(""2"", ""1"", ""2"", ""1/3"", ""2 1/2"", ""2"", NA, ""1/2"")","c(""red capsicums"", ""olive oil"", ""brown sugar"", ""dry white wine"", ""basil"", ""lime"")",5,1,436.6,14.6,2,35.1,59.4,7.9,47.9,3.9,NA,1 batch,"c(""Cut capsicums in quarters, remove membrane and seeds."", ""Grill capsicum, skin side  up, until skin blackens and blisters; peel skins from them."", ""Finely chop  capsicum."", ""Heat oil in pan, stir in peppers and sugar, cook over low heat,  covered, for about 45 minutes or until capsicums are soft, stirring  occasionally."", ""Stir in wine and vinegar, bring to the boil, simmer, uncovered  for about 15 minutes or until thick, remove from heat; strain, cool then stir in the basil."", ""Remove the crusts and cut  the bread into 2 1/2cm squares, place on an ungreased oven tray and bake in a moderate oven about 10 minutes or until  lightly browned, cool."", 
""Spoon capsicum mixture onto toast squares, top with lime  wedges."", ""The capsicum and toasts can be made a day ahead of time."")"
2072,Rhubarb Crunch,1572,Ed Paulhus,PT1H,PT20M,PT1H20M,Make and share this Rhubarb Crunch recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picnGcKJ4.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/pic7tKABF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picpR56oK.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picbCkCCK.jpg"")",Dessert,"c(""Fruit"", ""Low Protein"", ""Low Cholesterol"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""3/4"", ""1"", ""1/2"", ""1"", ""4"", ""1/2"", ""2"", ""1"", ""1"")","c(""flour"", ""rolled oats"", ""brown sugar"", ""margarine"", ""cinnamon"", ""rhubarb"", ""sugar"", ""cornstarch"", ""water"", ""vanilla"")",5,78,322.4,10.8,2.2,129,54.7,2.2,35.6,3,9,1 9X9 pan,"c(""Mix  flour, rolled oats, brown sugar, margarine and cinnamon until crumbly:   Press half of this mixture into a 9\"" greased pan."", ""Cover with  chopped rhubarb."", ""Combine sugar, cornstarch,   and water."", ""Cook until thick and clear in a small saucepan."", ""Remove from heat and add vanilla."", ""Pour over rhubarb. Top with remaining crumbs."", ""Bake at 350°F for 1 hour."")"
2075,Orange Bread,1572,Ed Paulhus,PT1H,PT10M,PT1H10M,Make and share this Orange Bread recipe from Food.com.,character(0),Quick Breads,"c(""Breads"", ""Citrus"", ""Fruit"", ""Healthy"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""2"", NA, ""1"", ""1"", ""1"", ""1"", ""3/4"", ""2"", ""2"", ""1/2"")","c(""oranges"", ""cold water"", ""sugar"", ""egg"", ""milk"", ""salt"", ""baking powder"", ""flour"", ""sugar"")",3,2,379.9,8.7,1.8,491.7,70.2,2.8,41.3,7.5,NA,NA,"c(""Preheat oven to 350F and lightly grease a loaf pan."", ""Cut two oranges into small pieces, peelings and all."", ""Cover with cold water and boil until tender, about 10 minutes."", ""Add a scant cup of sugar, stir and let cool."", ""Put in a bowl aqnd add remaining ingredients."", ""Bake for one hour or until tests done."")"
2077,Orange Butterscotch Walnut Clusters,1534,Tonkcats,NA,PT15M,PT15M,Make and share this Orange Butterscotch Walnut Clusters recipe from Food.com.,character(0),Candy,"c(""Dessert"", ""Melons"", ""Fruit"", ""Nuts"", ""< 15 Mins"")","c(""1"", ""1"", ""1/2"", ""1/2"", ""1"", ""1 1/2"")","c(""butterscotch pudding"", ""sugar"", ""evaporated milk"", ""butter"", ""walnut pieces"")",NA,NA,2193.4,135.5,23.8,218.9,236.9,11.9,204.4,35.4,NA,1 batch,"c(""Blend sugar with pudding."", ""Mix in a 2 quart saucepan; stir in evaporated milk and orange rind."", ""Add butter."", ""Cook and stir over medium heat until mixture comes to a boil."", ""Lower heat and boil gently for 3 1/2 minutes, stirring constantly."", ""Remove from heat  and stir in walnuts."", ""Beat until candy thickens."", ""Drop from a teaspoon onto foil  or into paper candy cups."", ""Let cool until set."")"
2078,Fried Rice Casserole,1572,Ed Paulhus,PT1H,PT5M,PT1H5M,Make and share this Fried Rice Casserole recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/78/pic44r62j.jpg""",Rice,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""2"", ""1"", ""1/4"", ""1/4"", ""3"")","c(""rice"", ""soy sauce"", ""water"")",5,8,338.8,9.5,1.3,1148.9,56.1,1.4,0.5,6,6,NA,"c(""Preheat oven to 350°F."", ""Mix all ingredients together in a casserole."", ""Cover and bake 1 hour."")"
2079,Pierogi Dough,1572,Ed Paulhus,NA,PT10M,PT10M,Make and share this Pierogi Dough recipe from Food.com.,character(0),Russian,"c(""European"", ""Healthy"", ""< 15 Mins"", ""Easy"")","c(""5"", ""3"", ""1"", ""3"", ""1"", NA)","c(""all-purpose flour"", ""eggs"", ""salt"", ""baking powder"", ""water"")",NA,NA,2858.5,61.8,10.9,740.6,479.2,16.9,2.8,83.4,NA,1 batch,"c(""Mix with enough water to make like a bread dough."", ""Cover with plastic wrap or lid and let sit overnight."", ""In a medium bowl, whisk the eggs."", ""Add the salt, water, and oil; whisk until smooth."", ""Slowly add about 3 cups flour, and stir with a wooden spoon to combine."", ""Turn dough out onto a well-floured surface, and work in about 1 cup flour as you knead."", ""Use a plastic scraper to lift the dough as it will stick to the counter before the flour is worked inches"", ""Continue kneading for about 8 to 10 minutes, working in another 1/2 cup flour."", 
""The dough should be elastic and no longer sticky."", ""Be careful not to add too much flour as this will toughen the dough."", ""Place dough in a lightly floured bowl, and cover with plastic wrap; set aside while you prepare the filling of your choice."", ""When you're ready to fill your pierogies, lay a clean linen towel on your counter, and evenly distribute cornmeal on it to prevent sticking."", ""On a floured surface, roll out dough to about 1/8-inch thickness."", ""Using a 2 1/2-inch-diameter glass or cookie cutter, cut out as many circles as possible."", 
""Gather dough scraps together, roll out again, and continue cutting."", ""place a teaspoon of your chosen filling in the center of each dough circle."", ""Holding a circle in your hand, fold dough over filling, and pinch the edges, forming a thoroughly sealed crescent."", ""Transfer to linen towel."", ""Continue until all dough circles are filled."", ""Add pierogi to the boiling water in batches."", ""They will sink to the bottom of the pot, then rise to the top."", ""Once they rise, let them cook for about 1 minute more."", 
""Meanwhile, drizzle platter with melted butter."", ""Remove pierogi from pot, and transfer to platter to prevent sticking."", ""Serve immediately."")"
